,Unnamed: 0,title,price,availability,price_category
1171,1171,One Second (Seven #7),27.89,In stock,Standard
1172,1172,"Fruits Basket, Vol. 5 (Fruits Basket #5)",12.75,In stock,Budget
1173,1173,Dirty (Dive Bar #1),36.39,In stock,Standard
1174,1174,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",34.96,In stock,Standard
1175,1175,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,54.36,In stock,Premium
1176,1176,Angels Walking (Angels Walking #1),49.03,In stock,Standard
1177,1177,Boy Meets Boy,38.62,In stock,Standard
1178,1178,Rip it Up and Start Again,33.63,In stock,Standard
1179,1179,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",45.42,In stock,Standard
1180,1180,Wildlife of New York: A Five-Borough Coloring Book,19.22,In stock,Budget
1181,1181,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,29.14,In stock,Standard
1182,1182,The Natural History of Us (The Fine Art of Pretending #2),41.6,In stock,Standard
1183,1183,The False Prince (The Ascendance Trilogy #1),11.05,In stock,Budget
1184,1184,Kill the Boy Band,24.73,In stock,Standard
1185,1185,Tastes Like Fear (DI Marnie Rome #3),46.91,In stock,Standard
1186,1186,The Expatriates,43.68,In stock,Standard
1187,1187,Online Marketing for Busy Authors: A Step-By-Step Guide,39.25,In stock,Standard
1188,1188,Wall and Piece,26.41,In stock,Standard
1189,1189,"Layered: Baking, Building, and Styling Spectacular Cakes",54.63,In stock,Premium
1190,1190,The Alien Club,45.58,In stock,Standard
1191,1191,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",23.4,In stock,Standard
1192,1192,Fifty Shades Darker (Fifty Shades #2),38.2,In stock,Standard
1193,1193,Off the Hook (Fishing for Trouble #1),13.82,In stock,Budget
1194,1194,The Vacationers,12.61,In stock,Budget
1195,1195,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),27.8,In stock,Standard
1196,1196,Eleanor & Park,37.86,In stock,Standard
1197,1197,"Fables, Vol. 1: Legends in Exile (Fables #1)",35.67,In stock,Standard
1198,1198,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,36.97,In stock,Standard
1199,1199,Security,19.09,In stock,Budget
1200,1200,The Silent Twin (Detective Jennifer Knight #3),53.04,In stock,Premium
1201,1201,The Elephant Tree,47.61,In stock,Standard
1202,1202,Ayumi's Violin,10.97,In stock,Budget
1203,1203,Code Name Verity (Code Name Verity #1),30.8,In stock,Standard
1204,1204,"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",58.11,In stock,Premium
1205,1205,Dune (Dune #1),37.52,In stock,Standard
1206,1206,Steve Jobs,10.41,In stock,Budget
1207,1207,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,32.01,In stock,Standard
1208,1208,Wall and Piece,40.76,In stock,Standard
1209,1209,The Bane Chronicles (The Bane Chronicles #1-11),41.46,In stock,Standard
1210,1210,Everyday Italian: 125 Simple and Delicious Recipes,49.46,In stock,Standard
1211,1211,Paper and Fire (The Great Library #2),19.67,In stock,Budget
1212,1212,A New Earth: Awakening to Your Life's Purpose,38.7,In stock,Standard
1213,1213,The Wright Brothers,37.6,In stock,Standard
1214,1214,Island of Dragons (Unwanteds #7),21.59,In stock,Standard
1215,1215,V for Vendetta (V for Vendetta Complete),56.13,In stock,Premium
1216,1216,See America: A Celebration of Our National Parks & Treasured Sites,43.55,In stock,Standard
1217,1217,The Husband's Secret,57.6,In stock,Premium
1218,1218,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,10.69,In stock,Budget
1219,1219,The New Drawing on the Right Side of the Brain,29.48,In stock,Standard
1220,1220,The Kite Runner,46.29,In stock,Standard
1221,1221,Darkfever (Fever #1),33.78,In stock,Standard
1222,1222,The Literature Book (Big Ideas Simply Explained),36.58,In stock,Standard
1223,1223,"Fruits Basket, Vol. 3 (Fruits Basket #3)",26.09,In stock,Standard
1224,1224,The Obsession,52.25,In stock,Premium
1225,1225,Nightstruck: A Novel,43.28,In stock,Standard
1226,1226,A Game of Thrones (A Song of Ice and Fire #1),40.83,In stock,Standard
1227,1227,Extreme Prey (Lucas Davenport #26),31.95,In stock,Standard
1228,1228,Barefoot Contessa Back to Basics,27.88,In stock,Standard
1229,1229,World War Z: An Oral History of the Zombie War,19.21,In stock,Budget
1230,1230,Neither Here nor There: Travels in Europe,32.87,In stock,Standard
1231,1231,"Fruits Basket, Vol. 7 (Fruits Basket #7)",24.17,In stock,Standard
1232,1232,Brain on Fire: My Month of Madness,46.31,In stock,Standard
1233,1233,A Study in Scarlet (Sherlock Holmes #1),14.75,In stock,Budget
1234,1234,The Exiled,31.38,In stock,Standard
1235,1235,Shtum,48.64,In stock,Standard
1236,1236,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",21.28,In stock,Standard
1237,1237,The Golden Condom: And Other Essays on Love Lost and Found,39.67,In stock,Standard
1238,1238,The Bourne Identity (Jason Bourne #1),28.23,In stock,Standard
1239,1239,Let's Pretend This Never Happened: A Mostly True Memoir,54.29,In stock,Premium
1240,1240,Dune (Dune #1),22.96,In stock,Standard
1241,1241,Seven Days in the Art World,31.63,In stock,Standard
1242,1242,"Exit, Pursued by a Bear",48.39,In stock,Standard
1243,1243,John Vassos: Industrial Design for Modern Life,40.72,In stock,Standard
1244,1244,And Then There Were None,11.1,In stock,Budget
1245,1245,"Saga, Volume 3 (Saga (Collected Editions) #3)",24.55,In stock,Standard
1246,1246,The Fellowship of the Ring (The Lord of the Rings #1),14.58,In stock,Budget
1247,1247,The Hound of the Baskervilles (Sherlock Holmes #5),36.91,In stock,Standard
1248,1248,The Nicomachean Ethics,57.82,In stock,Premium
1249,1249,13 Hours: The Inside Account of What Really Happened In Benghazi,18.77,In stock,Budget
1250,1250,Paradise Lost (Paradise #1),21.71,In stock,Standard
1251,1251,Charity's Cross (Charles Towne Belles #4),46.96,In stock,Standard
1252,1252,Off Sides (Off #1),27.7,In stock,Standard
1253,1253,Tastes Like Fear (DI Marnie Rome #3),41.82,In stock,Standard
1254,1254,Made to Stick: Why Some Ideas Survive and Others Die,55.91,In stock,Premium
1255,1255,Hamilton: The Revolution,46.02,In stock,Standard
1256,1256,Luckiest Girl Alive,16.73,In stock,Budget
1257,1257,Mere Christianity,36.55,In stock,Standard
1258,1258,Jurassic Park (Jurassic Park #1),31.69,In stock,Standard
1259,1259,Breaking Dawn (Twilight #4),29.7,In stock,Standard
1260,1260,The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,32.24,In stock,Standard
1261,1261,Harry Potter and the Deathly Hallows (Harry Potter #7),59.98,In stock,Premium
1262,1262,Better Homes and Gardens New Cook Book,25.06,In stock,Standard
1263,1263,You (You #1),19.55,In stock,Budget
1264,1264,Libertarianism for Beginners,19.63,In stock,Budget
1265,1265,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",20.02,In stock,Standard
1266,1266,My Paris Kitchen: Recipes and Stories,33.63,In stock,Standard
1267,1267,While You Were Mine,56.58,In stock,Premium
1268,1268,The Rise and Fall of the Third Reich: A History of Nazi Germany,54.81,In stock,Premium
1269,1269,The Invention of Wings,17.8,In stock,Budget
1270,1270,The Art Book,39.36,In stock,Standard
1271,1271,Foundation (Foundation (Publication Order) #1),42.91,In stock,Standard
1272,1272,Letter to a Christian Nation,48.13,In stock,Standard
1273,1273,The Girl with All the Gifts,34.79,In stock,Standard
1274,1274,"Fruits Basket, Vol. 4 (Fruits Basket #4)",47.51,In stock,Standard
1275,1275,The Black Maria,35.02,In stock,Standard
1276,1276,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,52.22,In stock,Premium
1277,1277,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),46.42,In stock,Standard
1278,1278,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),49.13,In stock,Standard
1279,1279,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,26.41,In stock,Standard
1280,1280,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",53.9,In stock,Premium
1281,1281,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,38.4,In stock,Standard
1282,1282,The Girl on the Train,31.77,In stock,Standard
1283,1283,Fighting Fate (Fighting #6),12.29,In stock,Budget
1284,1284,"In a Dark, Dark Wood",36.89,In stock,Standard
1285,1285,Amid the Chaos,33.37,In stock,Standard
1286,1286,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",57.48,In stock,Premium
1287,1287,Louisa: The Extraordinary Life of Mrs. Adams,39.24,In stock,Standard
1288,1288,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.73,In stock,Standard
1289,1289,No Love Allowed (Dodge Cove #1),49.67,In stock,Standard
1290,1290,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",14.19,In stock,Budget
1291,1291,Sharp Objects,53.74,In stock,Premium
1292,1292,The Undomestic Goddess,12.3,In stock,Budget
1293,1293,"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",54.65,In stock,Premium
1294,1294,Let It Out: A Journey Through Journaling,10.76,In stock,Budget
1295,1295,The Shadow Hero (The Shadow Hero),41.82,In stock,Standard
1296,1296,City of Bones (The Mortal Instruments #1),39.24,In stock,Standard
1297,1297,Under the Banner of Heaven: A Story of Violent Faith,58.63,In stock,Premium
1298,1298,Eclipse (Twilight #3),14.74,In stock,Budget
1299,1299,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",39.67,In stock,Standard
1300,1300,Find Her (Detective D.D. Warren #8),28.32,In stock,Standard
1301,1301,"Chronicles, Vol. 1",12.34,In stock,Budget
1302,1302,Off the Hook (Fishing for Trouble #1),43.62,In stock,Standard
1303,1303,Little Red,56.76,In stock,Premium
1304,1304,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,21.36,In stock,Standard
1305,1305,The Story of Hong Gildong,42.12,In stock,Standard
1306,1306,Origins (Alphas 0.5),12.29,In stock,Budget
1307,1307,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",56.63,In stock,Premium
1308,1308,How to Speak Golf: An Illustrated Guide to Links Lingo,54.21,In stock,Premium
1309,1309,The Iliad,14.54,In stock,Budget
1310,1310,Delivering the Truth (Quaker Midwife Mystery #1),39.61,In stock,Standard
1311,1311,Tuesday Nights in 1980,17.44,In stock,Budget
1312,1312,This One Summer,17.27,In stock,Budget
1313,1313,Old Records Never Die: One Man's Quest for His Vinyl and His Past,27.7,In stock,Standard
1314,1314,Dark Notes,27.37,In stock,Standard
1315,1315,The Travelers,10.29,In stock,Budget
1316,1316,The Purest Hook (Second Circle Tattoos #3),12.36,In stock,Budget
1317,1317,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,37.34,In stock,Standard
1318,1318,Hollow City (Miss Peregrineâs Peculiar Children #2),51.99,In stock,Premium
1319,1319,The Demon-Haunted World: Science as a Candle in the Dark,34.32,In stock,Standard
1320,1320,Morning Star (Red Rising #3),10.0,In stock,Budget
1321,1321,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",41.06,In stock,Standard
1322,1322,Hold Your Breath (Search and Rescue #1),37.8,In stock,Standard
1323,1323,Something Borrowed (Darcy & Rachel #1),12.86,In stock,Budget
1324,1324,Dress Your Family in Corduroy and Denim,55.85,In stock,Premium
1325,1325,Deep Under (Walker Security #1),37.26,In stock,Standard
1326,1326,Between the World and Me,42.27,In stock,Standard
1327,1327,"1,000 Places to See Before You Die",16.97,In stock,Budget
1328,1328,Where Lightning Strikes (Bleeding Stars #3),33.78,In stock,Standard
1329,1329,No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,31.3,In stock,Standard
1330,1330,Charlie and the Chocolate Factory (Charlie Bucket #1),27.7,In stock,Standard
1331,1331,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",37.34,In stock,Standard
1332,1332,Private Paris (Private #10),44.18,In stock,Standard
1333,1333,Dracula,54.62,In stock,Premium
1334,1334,Beautiful Creatures (Caster Chronicles #1),57.6,In stock,Premium
1335,1335,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",13.51,In stock,Budget
1336,1336,For the Love: Fighting for Grace in a World of Impossible Standards,46.64,In stock,Standard
1337,1337,Matilda,27.89,In stock,Standard
1338,1338,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),25.52,In stock,Standard
1339,1339,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",34.06,In stock,Standard
1340,1340,Catherine the Great: Portrait of a Woman,50.35,In stock,Premium
1341,1341,Psycho: Sanitarium (Psycho #1.5),56.02,In stock,Premium
1342,1342,The Alien Club,10.93,In stock,Budget
1343,1343,The Martian (The Martian #1),30.6,In stock,Standard
1344,1344,"Hush, Hush (Hush, Hush #1)",47.22,In stock,Standard
1345,1345,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,29.06,In stock,Standard
1346,1346,Follow You Home,46.58,In stock,Standard
1347,1347,Old Records Never Die: One Man's Quest for His Vinyl and His Past,14.08,In stock,Budget
1348,1348,Cometh the Hour (The Clifton Chronicles #6),48.78,In stock,Standard
1349,1349,Candide,54.62,In stock,Premium
1350,1350,The New Brand You: Your New Image Makes the Sale for You,27.88,In stock,Standard
1351,1351,Proofs of God: Classical Arguments from Tertullian to Barth,11.48,In stock,Budget
1352,1352,The Fellowship of the Ring (The Lord of the Rings #1),19.27,In stock,Budget
1353,1353,Someone Like You (The Harrisons #2),40.12,In stock,Standard
1354,1354,The Vacationers,30.52,In stock,Standard
1355,1355,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",45.17,In stock,Standard
1356,1356,See America: A Celebration of Our National Parks & Treasured Sites,42.16,In stock,Standard
1357,1357,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),13.33,In stock,Budget
1358,1358,Large Print Heart of the Pride,33.14,In stock,Standard
1359,1359,Don't Get Caught,29.0,In stock,Standard
1360,1360,Tell the Wolves I'm Home,50.11,In stock,Premium
1361,1361,Is Everyone Hanging Out Without Me? (And Other Concerns),23.32,In stock,Standard
1362,1362,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",37.86,In stock,Standard
1363,1363,"The Land of 10,000 Madonnas",31.69,In stock,Standard
1364,1364,Notes from a Small Island (Notes From a Small Island #1),59.71,In stock,Premium
1365,1365,The Shack,28.03,In stock,Standard
1366,1366,A Feast for Crows (A Song of Ice and Fire #4),39.13,In stock,Standard
1367,1367,Tell the Wind and Fire,58.87,In stock,Premium
1368,1368,The Maze Runner (The Maze Runner #1),56.07,In stock,Premium
1369,1369,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",47.31,In stock,Standard
1370,1370,Civilization and Its Discontents,55.55,In stock,Premium
1371,1371,Every Last Word,50.89,In stock,Premium
1372,1372,The Girl You Lost,44.97,In stock,Standard
1373,1373,"Girl, Interrupted",46.08,In stock,Standard
1374,1374,The Lonely Ones,13.9,In stock,Budget
1375,1375,Seven Brief Lessons on Physics,41.14,In stock,Standard
1376,1376,World War Z: An Oral History of the Zombie War,14.74,In stock,Budget
1377,1377,The Silkworm (Cormoran Strike #2),34.32,In stock,Standard
1378,1378,Twenty Yawns,46.31,In stock,Standard
1379,1379,Night Shift (Night Shift #1-20),56.07,In stock,Premium
1380,1380,Soft Apocalypse,44.48,In stock,Standard
1381,1381,A Storm of Swords (A Song of Ice and Fire #3),57.49,In stock,Premium
1382,1382,Fun Home: A Family Tragicomic,35.63,In stock,Standard
1383,1383,Civilization and Its Discontents,58.35,In stock,Premium
1384,1384,Someone Like You (The Harrisons #2),37.51,In stock,Standard
1385,1385,The Book Thief,36.05,In stock,Standard
1386,1386,The Tumor,24.96,In stock,Standard
1387,1387,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",45.43,In stock,Standard
1388,1388,Forever Rockers (The Rocker #12),39.45,In stock,Standard
1389,1389,Rip it Up and Start Again,52.15,In stock,Premium
